file_path,split,label
dataset_preprocessed/stage2\belly_pain\549a46d8-9c84-430e-ade8-97eae2bef787-1430130772174-1.7-m-48-bp_segment_0_aug_89.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_3_aug_284.wav,train,belly_pain
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_2_aug_368.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp_segment_2_aug_273.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801693-1.1-f-26-dc_segment_3_aug_131.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_segment_0_aug_303.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_1_aug_28.wav,train,belly_pain
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_0_aug_256.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti_segment_3_aug_165.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466164038-1.7-f-26-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\burping\AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu_segment_3_aug_233.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_3.wav,train,belly_pain
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_1_aug_181.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\2294E2B2-8E36-4DA6-A898-B947CB9446AB-1436462707-1.1-m-26-dc_segment_1_aug_34.wav,train,belly_pain
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_1_aug_329.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch_segment_2_aug_20.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431616581736-1.7-m-04-ti_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431161889263-1.7-m-04-dc_segment_2_aug_289.wav,train,belly_pain
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_1_aug_349.wav,train,belly_pain
dataset_preprocessed/stage2\tired\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1430418266487-1.7-f-26-ti_segment_0_aug_167.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch_segment_1_aug_281.wav,train,belly_pain
dataset_preprocessed/stage2\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti_segment_2_aug_276.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\FF482278-24C9-4FB0-A7BE-FD92D1FE17B4-1430028319-1.0-m-26-hu_segment_3.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044897699-1.7-f-48-hu_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp_segment_0_aug_249.wav,train,belly_pain
dataset_preprocessed/stage2\tired\eea17285-4ab9-4d34-a2f5-55fc8c866ac6-1431887695278-1.7-f-26-ti_segment_1_aug_291.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc_segment_3_aug_268.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_segment_1_aug_130.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\D1CB71F9-EF76-49B3-A703-41D557444D21-1436863419-1.1-f-26-dc_segment_1_aug_103.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\tired\79FF400A-97E2-4701-987D-C7C850D5523C-1430089487-1.0-f-48-ti_segment_2_aug_258.wav,train,belly_pain
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_1_aug_342.wav,train,belly_pain
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587899682-1.7-m-04-ti_segment_1_aug_237.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_1_aug_51.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430845035663-1.7-m-26-ch_segment_1_aug_218.wav,train,belly_pain
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\7B924575-21FC-462A-969E-BABB46D1CBF5-1430055220-1.0-f-72-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_2_aug_185.wav,train,belly_pain
dataset_preprocessed/stage2\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti_segment_1_aug_99.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548333-1.0-f-26-bp_segment_1_aug_137.wav,train,belly_pain
dataset_preprocessed/stage2\tired\C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti_segment_1_aug_295.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp_segment_2_aug_310.wav,train,belly_pain
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_1_aug_218.wav,train,belly_pain
dataset_preprocessed/stage2\burping\AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu_segment_3_aug_177.wav,train,belly_pain
dataset_preprocessed/stage2\burping\AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu_segment_1_aug_250.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\39180491-e076-4300-b5de-24e812dca6fe-1435708371348-1.7-f-04-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_0_aug_325.wav,train,belly_pain
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_3_aug_254.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp_segment_1_aug_104.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\189b78c6-9e78-43f2-bcb8-6cc8a462f4dc-1430807938301-1.7-m-22-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_0_aug_156.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc_segment_1_aug_229.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012059-1.1-m-26-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910225455-1.7-f-04-hu_segment_3.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\b5044f9a-6f2e-44fc-8e04-9076a988acf2-1435544527174-1.7-m-04-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232195-1.0-f-26-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089688-1.0-f-48-dc_segment_3_aug_288.wav,train,belly_pain
dataset_preprocessed/stage2\tired\C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti_segment_0_aug_169.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu_segment_3.wav,train,belly_pain
dataset_preprocessed/stage2\burping\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu_segment_2_aug_289.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\7CF37029-1040-40B8-ACC9-7E6E5C03AF9B-1429808939-1.0-m-72-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138545-1.0-m-72-bp_segment_1_aug_319.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844979531-1.7-m-04-ch_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_0_aug_329.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp_segment_3_aug_297.wav,train,belly_pain
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_1_aug_263.wav,train,belly_pain
dataset_preprocessed/stage2\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1430059864-1.0-f-04-ti_segment_2_aug_53.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844979531-1.7-m-04-ch_segment_1_aug_174.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\549a46d8-9c84-430e-ade8-97eae2bef787-1430130772174-1.7-m-48-bp_segment_1_aug_265.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti_segment_3.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\EC2E1160-BC33-450A-A62D-DE2A4C0D42BB-1430039051-1.0-f-48-hu_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti_segment_1_aug_80.wav,train,belly_pain
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_2_aug_283.wav,train,belly_pain
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu_segment_2_aug_38.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739609286-1.7-f-72-hu_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138524-1.0-m-72-bp_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1431172241-1.0-f-48-ti_segment_2_aug_68.wav,train,belly_pain
dataset_preprocessed/stage2\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029237378-1.7-f-26-ti_segment_0.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_2_aug_24.wav,train,belly_pain
dataset_preprocessed/stage2\tired\5B416CE8-2591-4531-9ADC-86D085B5D48B-1430144827-1.0-m-48-ti_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp_segment_0_aug_216.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\67414C5E-0EB2-48FD-8391-FCF085FDB6D9-1430050964-1.0-m-04-hu_segment_1.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\11417AC2-DCC9-48CD-8177-CA8665E51B2F-1436881512-1.1-m-48-dc_segment_1_aug_61.wav,train,belly_pain
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587899682-1.7-m-04-ti_segment_0_aug_149.wav,train,belly_pain
dataset_preprocessed/stage2\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti_segment_0_aug_49.wav,train,belly_pain
dataset_preprocessed/stage2\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti_segment_0_aug_296.wav,train,belly_pain
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891957-1.1-m-72-ti_segment_3.wav,train,belly_pain
dataset_preprocessed/stage2\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti_segment_3_aug_1.wav,train,belly_pain
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431700390946-1.7-m-04-bp_segment_0_aug_55.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\f258a8e2-92cd-4843-9da4-80ed26ec8e10-1436944996156-1.7-f-26-ch_segment_2.wav,train,belly_pain
dataset_preprocessed/stage2\tired\C5127741-5897-468C-A543-7F1B72569F0E-1428333964-1.0-m-26-ti_segment_0_aug_193.wav,train,belly_pain
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1432801703-1.1-f-26-dc_segment_0_aug_54.wav,train,belly_pain
dataset_preprocessed/stage2\hungry\FF482278-24C9-4FB0-A7BE-FD92D1FE17B4-1430028319-1.0-m-26-hu_segment_2.wav,train,burping
dataset_preprocessed/stage2\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu_segment_1.wav,train,burping
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu_segment_1_aug_305.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138524-1.0-m-72-bp_segment_2_aug_262.wav,train,burping
dataset_preprocessed/stage2\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu_segment_0.wav,train,burping
dataset_preprocessed/stage2\belly_pain\ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533857965-1.7-m-26-bp_segment_0.wav,train,burping
dataset_preprocessed/stage2\discomfort\f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc_segment_2.wav,train,burping
dataset_preprocessed/stage2\tired\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548384-1.0-m-26-ti_segment_2_aug_15.wav,train,burping
dataset_preprocessed/stage2\hungry\8C13A1F9-62CC-46AA-9192-BECE5CDD5CB0-1430249362-1.0-f-72-hu_segment_2.wav,train,burping
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_0_aug_161.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp_segment_2_aug_340.wav,train,burping
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_3_aug_175.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_1_aug_175.wav,train,burping
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_1_aug_134.wav,train,burping
dataset_preprocessed/stage2\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti_segment_2.wav,train,burping
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_1_aug_276.wav,train,burping
dataset_preprocessed/stage2\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430059012473-1.7-m-72-dc_segment_1_aug_38.wav,train,burping
dataset_preprocessed/stage2\tired\eea17285-4ab9-4d34-a2f5-55fc8c866ac6-1431887695278-1.7-f-26-ti_segment_0_aug_105.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp_segment_3_aug_1.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_3_aug_221.wav,train,burping
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_segment_0_aug_111.wav,train,burping
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_3_aug_113.wav,train,burping
dataset_preprocessed/stage2\burping\af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu_segment_1_aug_341.wav,train,burping
dataset_preprocessed/stage2\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu_segment_0.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138524-1.0-m-72-bp_segment_1_aug_281.wav,train,burping
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_0.wav,train,burping
dataset_preprocessed/stage2\discomfort\D1CB71F9-EF76-49B3-A703-41D557444D21-1436863419-1.1-f-26-dc_segment_2_aug_30.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp_segment_0_aug_102.wav,train,burping
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu_segment_0_aug_212.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_2_aug_272.wav,train,burping
dataset_preprocessed/stage2\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188751-1.1-m-26-ti_segment_2.wav,train,burping
dataset_preprocessed/stage2\burping\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu_segment_1.wav,train,burping
dataset_preprocessed/stage2\hungry\2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu_segment_1.wav,train,burping
dataset_preprocessed/stage2\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu_segment_2.wav,train,burping
dataset_preprocessed/stage2\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430703937-1.0-f-48-dc_segment_1_aug_188.wav,train,burping
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_3_aug_288.wav,train,burping
dataset_preprocessed/stage2\tired\79FF400A-97E2-4701-987D-C7C850D5523C-1430089487-1.0-f-48-ti_segment_1_aug_182.wav,train,burping
dataset_preprocessed/stage2\hungry\3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu_segment_0.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_3_aug_9.wav,train,burping
dataset_preprocessed/stage2\tired\D4665929-8695-4655-927F-63F09B2D4CB8-1430726940-1.0-f-26-ti_segment_1_aug_216.wav,train,burping
dataset_preprocessed/stage2\hungry\d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu_segment_0.wav,train,burping
dataset_preprocessed/stage2\burping\79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu_segment_2_aug_255.wav,train,burping
dataset_preprocessed/stage2\discomfort\64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430058990597-1.7-m-72-dc_segment_1_aug_110.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_0_aug_207.wav,train,burping
dataset_preprocessed/stage2\belly_pain\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548333-1.0-f-26-bp_segment_2_aug_208.wav,train,burping
dataset_preprocessed/stage2\burping\F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu_segment_1_aug_258.wav,train,burping
dataset_preprocessed/stage2\tired\d6cda191-4962-4308-9a36-46d5648a95ed-1431587887997-1.7-m-04-ti_segment_2.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp_segment_0_aug_292.wav,train,burping
dataset_preprocessed/stage2\belly_pain\ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533857965-1.7-m-26-bp_segment_2_aug_290.wav,train,burping
dataset_preprocessed/stage2\discomfort\665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_segment_2_aug_58.wav,train,burping
dataset_preprocessed/stage2\discomfort\79FF400A-97E2-4701-987D-C7C850D5523C-1430089621-1.0-f-48-dc_segment_3.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp_segment_0_aug_195.wav,train,burping
dataset_preprocessed/stage2\belly_pain\d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp_segment_2_aug_304.wav,train,burping
dataset_preprocessed/stage2\burping\7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu_segment_2_aug_35.wav,train,burping
dataset_preprocessed/stage2\discomfort\665BDF6D-2897-49F9-8AD0-978B3B2A0468-1430530218-1.0-m-26-dc_segment_2_aug_45.wav,train,burping
dataset_preprocessed/stage2\hungry\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846870-1.1-f-26-hu_segment_2.wav,train,burping
dataset_preprocessed/stage2\belly_pain\643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp_segment_1_aug_294.wav,train,burping
dataset_preprocessed/stage2\tired\b4c460d8-bd6b-4017-9bb8-2ae4ff0c5af1-1430418266487-1.7-f-26-ti_segment_2_aug_274.wav,train,burping
